Week,DPR no.,Report Date,Medium,Source ID ,Source title ,Source type,Content provider,No. of Correction,Pub year,Volume ,Issue,Article/Iss,Article title,Type of request,Correction Field,Correction Type,Missing/Error,CAR Supplier
Week-4,180125-000703,25-Jan-18,Journal,79419699,Asian Pacific Journal of Cancer Prevention,J,Asian Pacific Organization for Cancer Prevention,-,2017,18,6,Article,Validation of The Hong Kong Liver Cancer Staging System in Patients with Hepatocellular Carcinoma after Curative Intent Treatment,MC,Single Article missing,Missing content,-,Thomson Digital
Week-4,180121-003099,21-Jan-18,Journal,77036799,"Ecology, Environment and Conservation",J,EM International,-,2017,23,3,Article,Comparative assessment of food resources of valuable Sander lucioperca in the natural habitat and in ponds of the South-eastern Kazakhstan,MC,Single Article missing,Missing content,-,Innodata Isogen Inc
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Arid and humid phases in central Italy during the Late Pleistocene revealed by the Lake Trasimeno ostracod record,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Organized patches of bioherm growth where the Strait of Dardanelles enters the Marmara Sea, Turkey",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Uranium series dating of Great Artesian Basin travertine deposits: Implications for palaeohydrogeology and palaeoclimate,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Cyclic paleo-salinity changes inferred from benthic foraminiferal assemblages in the Upper Burdigalian (Lower Miocene) Korneuburg Basin, Austria",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Photosynthetic pathway of grass fossils from the upper Miocene Dove Spring Formation, Mojave Desert, California",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,A Late Quaternary palynological record of a palm swamp in the Cerrado of central Brazil interpreted using modern analog data,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Soil phytoliths as indicators of initial human impact on San Cristóbal Island, Galápagos",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Biostratigraphy and sedimentology of Upper Permian and Lower Triassic strata at Masore, Western Slovenia",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Bottom-water oxygenation and environmental change in Santa Monica Basin, Southern California during the last 23 kyr",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Upstream controls on incised-valley dimensions and fill: Examples from the Upper Mississippian Mauch Chunk Group, Central Appalachian Basin, USA",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Sedimentary evolution of the Yangtze River mouth (East China Sea) over the past 19,000 years, with emphasis on the Holocene variations in coastal currents",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Taphonomy and palaeoecology in the upper Barremian of the SW Iberian chain (Spain): A model to compare taxonomy and diversity of biotas from different coeval basins,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Fluctuations in chemical weathering on the Yangtze Block during the Ediacaran–Cambrian transition: Implications for paleoclimatic conditions and the marine carbon cycle,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Terrestrial Permian–Triassic boundary in southern China: New stratigraphic, structural and palaeoenvironment considerations",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Orbitally-driven Mid-Burdigalian Coastal Sabkha cycles from the Sivas Basin: Sedimentological, paleontological, and geochemical data",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"High sediment input and possible oceanic anoxia in the pelagic Panthalassa during the latest Olenekian and early Anisian: Insights from a new deep-sea section in Ogama, Tochigi, Japan",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Environmental and ecological implications of strontium isotope ratios in mid-Pleistocene fossil teeth from Elandsfontein, South Africa",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Fluorapatite diagenetic differences between Cretaceous skeletal fossils of Mongolia and Korea,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Late Middle Miocene volcanism in Northwest Borneo, Southeast Asia: Implications for tectonics, paleoclimate and stratigraphic marker",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Palaeobiodiversity research based on stable isotopes: Correction of the sea spray effect on bone carbonate ? 13 C and ? 18 O by Gaussian Mixture Model clustering,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Platy corals from the Middle Triassic of Upper Silesia, Poland: Implications for photosymbiosis in the first scleractinians",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Penguin colonization following the last glacial-interglacial transition in the Vestfold Hills, East Antarctica",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Paleoecological and taphonomical aspects of the Late Miocene vertebrate coprolites (Urumaco Formation) of Venezuela,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Provenance, sea-level and monsoon climate controls on silicate weathering of Yellow River sediment in the northern Okinawa Trough during late last glaciation",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"A record of Late Ordovician to Silurian oceanographic events on the margin of Baltica based on new carbon isotope data, elemental geochemistry, and biostratigraphy from two boreholes in central Poland",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Late Pleistocene glacial forest elements of Brazilian Amazonia,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Evidence of early C 4 grasses, habitat heterogeneity, and faunal response during the Miocene Climatic Optimum in the Mojave Region",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Reworking processes and deposits in coral reefs during (very) high-energy events: Example from a Pleistocene coral formation (125 ka), La Désirade Island, Lesser Antilles",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Calcareous nannofossil fluxes and size fluctuations in the middle Eocene (48–39 Ma) from Ocean Drilling Program (ODP) Site 1209 in the tropical Pacific Ocean,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,The effects of predation on the preservation of ontogenetically young individuals,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Aquatic ecosystems in a newly formed ecospace: Early Pliocene lakes in the Central Andean Altiplano,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Ichnological evidence of semi-aquatic locomotion in early turtles from eastern Iberia during the Carnian Humid Episode (Late Triassic),MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"The paths and timing of late Paleozoic ice revisited: New stratigraphic and paleo-ice flow interpretations from a glacial succession in the upper Itararé Group (Paraná Basin, Brazil)",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Late Quaternary coastal evolution and aeolian sedimentation in the tectonically-active southern Atacama Desert, Chile",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Arab-Madagascan brachiopod dispersal along the North-Gondwana paleomargin towards the Western Tethys Ocean during the Early Toarcian (Jurassic),MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Paired carbonate-organic carbon and nitrogen isotope variations in Lower Mississippian strata of the southern Great Basin, western United States",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,The Younger Dryas in palynological records from the northern Northwest Atlantic: Does the terrestrial record lag the marine and air records?,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Low-latitude climate control on sea-surface temperatures recorded in the southern Okinawa Trough during the last 13.3 kyr,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Collagen-to-collagen prey-predator isotopic enrichment ( ? 13 C, ? 15 N) in terrestrial mammals - a case study of a subfossil red fox den",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,The life and time of clams: Derivation of intra-annual growth rates from high-resolution oxygen isotope profiles,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"New insights on the stepwise collapse of the Carboniferous Coal Forests: Evidence from cyclothems and coniferopsid tree-stumps near the Desmoinesian–Missourian boundary in Peoria County, Illinois, USA",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Paleodietary change and its implications for aridity indices derived from ? 18 O of herbivore tooth enamel,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Controls on the onset and termination of past hypoxia in the Baltic Sea,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Ichnofabrics and chemostratigraphy argue against persistent anoxia during the Upper Kellwasser Event in New York State,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Composition and diagenesis of Pleistocene aeolianites at Shidao, Xisha Islands: Implications for palaeoceanography and palaeoclimate during the last glacial period",MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,The Early Pleistocene herpetofauna of Rivoli Veronese (Northern Italy) as evidence for humid and forested glacial phases in the Gelasian of Southern Alps,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Sponge-microbial build-ups from the lowermost Triassic Chanakhchi section in southern Armenia: Microfacies and stable carbon isotopes,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,Paired isotope records of carbonate and organic matter from the Middle Ordovician of Argentina: Intrabasinal variation and effects of the marine chemocline,MC,Single Article missing,Missing content,-,Aptara
Week-4,180124-003906,24-Jan-18,Journal,76954799,"Palaeogeography, Palaeoclimatology, Palaeoecology",J,E-Flow Elsevier,-,2018,490,-,Article,"Late Cenozoic palaeogeography of Sulawesi, Indonesia",MC,Single Article missing,Missing content,-,Aptara
